Upstream1,Upstream2,Upstream3,timestep,flood_map_file
802.1020002,78.64160001,230.42,117.0,/data/carlisle/simulation/Run1/Run1-0117.wd
810.3640001,79.27760001,228.328,118.0,/data/carlisle/simulation/Run1/Run1-0118.wd
819.1400003,80.1555,223.628,119.0,/data/carlisle/simulation/Run1/Run1-0119.wd
828.4030002,80.95719999,218.222,120.0,/data/carlisle/simulation/Run1/Run1-0120.wd
837.6289999,81.60099999,216.827,121.0,/data/carlisle/simulation/Run1/Run1-0121.wd
847.2169998,82.16600001,213.518,122.0,/data/carlisle/simulation/Run1/Run1-0122.wd
857.032,82.57059999,208.863,123.0,/data/carlisle/simulation/Run1/Run1-0123.wd
867.0740001,82.48959999,204.883,124.0,/data/carlisle/simulation/Run1/Run1-0124.wd
877.4530001,82.16600001,200.424,125.0,/data/carlisle/simulation/Run1/Run1-0125.wd
888.3420002,82.08519999,194.586,126.0,/data/carlisle/simulation/Run1/Run1-0126.wd
900.0670003,81.9237,188.33,127.0,/data/carlisle/simulation/Run1/Run1-0127.wd
912.4750003,81.35930001,180.895,128.0,/data/carlisle/simulation/Run1/Run1-0128.wd
925.0529998,80.71640001,173.603,129.0,/data/carlisle/simulation/Run1/Run1-0129.wd
938.2760002,80.07549999,169.964,130.0,/data/carlisle/simulation/Run1/Run1-0130.wd
953.937,79.27760001,167.023,131.0,/data/carlisle/simulation/Run1/Run1-0131.wd
973.7769998,78.64160001,164.668,132.0,/data/carlisle/simulation/Run1/Run1-0132.wd
1000.213,78.16599999,164.668,133.0,/data/carlisle/simulation/Run1/Run1-0133.wd
1033.356,77.69169999,165.232,134.0,/data/carlisle/simulation/Run1/Run1-0134.wd
1070.851,77.29730001,167.59,135.0,/data/carlisle/simulation/Run1/Run1-0135.wd
1106.209,76.9038,169.393,136.0,/data/carlisle/simulation/Run1/Run1-0136.wd
1139.359,76.5111,171.779,137.0,/data/carlisle/simulation/Run1/Run1-0137.wd
1169.631,76.2759,174.181,138.0,/data/carlisle/simulation/Run1/Run1-0138.wd
1196.381,76.041,174.76,139.0,/data/carlisle/simulation/Run1/Run1-0139.wd
1217.983,75.65019999,175.34,140.0,/data/carlisle/simulation/Run1/Run1-0140.wd
1236.268,75.5721,173.603,141.0,/data/carlisle/simulation/Run1/Run1-0141.wd
1251.286,75.5721,171.109,142.0,/data/carlisle/simulation/Run1/Run1-0142.wd
1262.304,75.26019999,167.023,143.0,/data/carlisle/simulation/Run1/Run1-0143.wd
1267.798,74.71569999,161.678,144.0,/data/carlisle/simulation/Run1/Run1-0144.wd
1271.347,73.94060001,157.702,145.0,/data/carlisle/simulation/Run1/Run1-0145.wd
1272.994,73.24599999,152.503,146.0,/data/carlisle/simulation/Run1/Run1-0146.wd
1272.063,72.55419999,149.174,147.0,/data/carlisle/simulation/Run1/Run1-0147.wd
1268.855,71.9415,146.944,148.0,/data/carlisle/simulation/Run1/Run1-0148.wd
1263.426,71.2548,143.058,149.0,/data/carlisle/simulation/Run1/Run1-0149.wd
1255.835,70.72269999,139.742,150.0,/data/carlisle/simulation/Run1/Run1-0150.wd
1246.05,70.1922,136.548,151.0,/data/carlisle/simulation/Run1/Run1-0151.wd
1234.327,69.66339999,134.411,152.0,/data/carlisle/simulation/Run1/Run1-0152.wd
1220.829,69.13629999,129.596,153.0,/data/carlisle/simulation/Run1/Run1-0153.wd
1205.764,68.6859,126.02,154.0,/data/carlisle/simulation/Run1/Run1-0154.wd
1189.546,68.23659999,122.409,155.0,/data/carlisle/simulation/Run1/Run1-0155.wd
1172.089,67.78869999,117.805,156.0,/data/carlisle/simulation/Run1/Run1-0156.wd
1153.811,67.3419,114.387,157.0,/data/carlisle/simulation/Run1/Run1-0157.wd
1135.067,66.97059999,110.938,158.0,/data/carlisle/simulation/Run1/Run1-0158.wd
1116.087,66.60009999,107.539,159.0,/data/carlisle/simulation/Run1/Run1-0159.wd
1097.039,66.30429999,103.737,160.0,/data/carlisle/simulation/Run1/Run1-0160.wd
1078.098,65.8617,100.444,161.0,/data/carlisle/simulation/Run1/Run1-0161.wd
1059.769,65.4204,97.20099999,162.0,/data/carlisle/simulation/Run1/Run1-0162.wd
1041.977,64.90700001,94.07900001,163.0,/data/carlisle/simulation/Run1/Run1-0163.wd
1024.835,64.39539999,90.93399999,164.0,/data/carlisle/simulation/Run1/Run1-0164.wd
1008.132,63.9582,88.257,165.0,/data/carlisle/simulation/Run1/Run1-0165.wd
992.497,63.66740001,84.792,166.0,/data/carlisle/simulation/Run1/Run1-0166.wd
977.0620002,63.3048,81.79599999,167.0,/data/carlisle/simulation/Run1/Run1-0167.wd
962.319,62.79849999,79.314,168.0,/data/carlisle/simulation/Run1/Run1-0168.wd
947.8999998,62.22200001,76.40900001,169.0,/data/carlisle/simulation/Run1/Run1-0169.wd
933.906,61.791,73.554,170.0,/data/carlisle/simulation/Run1/Run1-0170.wd
920.0500001,61.3614,71.19099999,171.0,/data/carlisle/simulation/Run1/Run1-0171.wd
907.0679998,60.933,68.79999999,172.0,/data/carlisle/simulation/Run1/Run1-0172.wd
893.9360001,60.5058,66.07899999,173.0,/data/carlisle/simulation/Run1/Run1-0173.wd
881.568,59.93829999,63.82899999,174.0,/data/carlisle/simulation/Run1/Run1-0174.wd
869.5469998,59.232,61.55499999,175.0,/data/carlisle/simulation/Run1/Run1-0175.wd
856.9690003,58.52930001,59.727,176.0,/data/carlisle/simulation/Run1/Run1-0176.wd
844.3370001,57.83000001,57.519,177.0,/data/carlisle/simulation/Run1/Run1-0177.wd
831.8350002,57.13430001,55.746,178.0,/data/carlisle/simulation/Run1/Run1-0178.wd
819.2149999,56.44220001,53.27199999,179.0,/data/carlisle/simulation/Run1/Run1-0179.wd
805.987,55.68489999,51.22899999,180.0,/data/carlisle/simulation/Run1/Run1-0180.wd
792.633,54.93200001,48.846,181.0,/data/carlisle/simulation/Run1/Run1-0181.wd
779.2340001,54.1833,46.512,182.0,/data/carlisle/simulation/Run1/Run1-0182.wd
765.5060001,53.439,44.58800001,183.0,/data/carlisle/simulation/Run1/Run1-0183.wd
751.8110001,52.56489999,42.64899999,184.0,/data/carlisle/simulation/Run1/Run1-0184.wd
737.7860001,51.6969,40.746,185.0,/data/carlisle/simulation/Run1/Run1-0185.wd
723.8739998,50.83490001,39.222,186.0,/data/carlisle/simulation/Run1/Run1-0186.wd
709.8790001,49.91349999,38.01,187.0,/data/carlisle/simulation/Run1/Run1-0187.wd
695.349,48.9342,36.81500001,188.0,/data/carlisle/simulation/Run1/Run1-0188.wd
680.3710001,47.96300001,35.35400001,189.0,/data/carlisle/simulation/Run1/Run1-0189.wd
665.4239999,46.93610001,34.47099999,190.0,/data/carlisle/simulation/Run1/Run1-0190.wd
650.4790001,45.91850001,33.59799999,191.0,/data/carlisle/simulation/Run1/Run1-0191.wd
635.261,44.8476,32.77899999,192.0,/data/carlisle/simulation/Run1/Run1-0192.wd
619.2689998,43.8495,32.19200001,193.0,/data/carlisle/simulation/Run1/Run1-0193.wd
602.5460001,42.73790001,31.65500001,194.0,/data/carlisle/simulation/Run1/Run1-0194.wd
585.1459999,41.6382,31.077,195.0,/data/carlisle/simulation/Run1/Run1-0195.wd
567.4139999,40.5507,31.077,196.0,/data/carlisle/simulation/Run1/Run1-0196.wd
549.49,39.41589999,30.50300001,197.0,/data/carlisle/simulation/Run1/Run1-0197.wd
531.747,38.2947,30.24,198.0,/data/carlisle/simulation/Run1/Run1-0198.wd
513.362,37.1871,29.97699999,199.0,/data/carlisle/simulation/Run1/Run1-0199.wd
495.371,36.09309999,29.412,200.0,/data/carlisle/simulation/Run1/Run1-0200.wd
478.084,35.06949999,29.15199999,201.0,/data/carlisle/simulation/Run1/Run1-0201.wd
461.517,34.00239999,28.89399999,202.0,/data/carlisle/simulation/Run1/Run1-0202.wd
446.571,32.94920001,28.89399999,203.0,/data/carlisle/simulation/Run1/Run1-0203.wd
433.396,31.91000001,28.63599999,204.0,/data/carlisle/simulation/Run1/Run1-0204.wd
422.775,30.9384,28.63599999,205.0,/data/carlisle/simulation/Run1/Run1-0205.wd
413.506,29.97950001,28.89399999,206.0,/data/carlisle/simulation/Run1/Run1-0206.wd
404.714,29.08550001,28.63599999,207.0,/data/carlisle/simulation/Run1/Run1-0207.wd
396.319,28.25450001,28.63599999,208.0,/data/carlisle/simulation/Run1/Run1-0208.wd
388.226,27.43370001,28.89399999,209.0,/data/carlisle/simulation/Run1/Run1-0209.wd
380.792,26.72379999,28.89399999,210.0,/data/carlisle/simulation/Run1/Run1-0210.wd
373.887,26.07159999,28.89399999,211.0,/data/carlisle/simulation/Run1/Run1-0211.wd
367.824,25.4757,28.89399999,212.0,/data/carlisle/simulation/Run1/Run1-0212.wd
362.426,24.93440001,28.89399999,213.0,/data/carlisle/simulation/Run1/Run1-0213.wd
357.733,24.4467,28.63599999,214.0,/data/carlisle/simulation/Run1/Run1-0214.wd
353.681,23.96300001,28.89399999,215.0,/data/carlisle/simulation/Run1/Run1-0215.wd
350.076,23.57889999,28.63599999,216.0,/data/carlisle/simulation/Run1/Run1-0216.wd
346.957,23.24499999,28.63599999,217.0,/data/carlisle/simulation/Run1/Run1-0217.wd
344.156,22.96040001,28.89399999,218.0,/data/carlisle/simulation/Run1/Run1-0218.wd
341.69,22.7244,29.15199999,219.0,/data/carlisle/simulation/Run1/Run1-0219.wd
339.542,22.5363,29.15199999,220.0,/data/carlisle/simulation/Run1/Run1-0220.wd
337.604,22.34889999,29.15199999,221.0,/data/carlisle/simulation/Run1/Run1-0221.wd
335.892,22.16210001,29.412,222.0,/data/carlisle/simulation/Run1/Run1-0222.wd
334.281,22.06899999,29.412,223.0,/data/carlisle/simulation/Run1/Run1-0223.wd
332.807,21.97599999,29.15199999,224.0,/data/carlisle/simulation/Run1/Run1-0224.wd
331.424,21.8832,29.15199999,225.0,/data/carlisle/simulation/Run1/Run1-0225.wd
330.131,21.69800001,29.15199999,226.0,/data/carlisle/simulation/Run1/Run1-0226.wd
328.885,21.55959999,29.15199999,227.0,/data/carlisle/simulation/Run1/Run1-0227.wd
327.697,21.5136,28.89399999,228.0,/data/carlisle/simulation/Run1/Run1-0228.wd
326.578,21.42159999,28.63599999,229.0,/data/carlisle/simulation/Run1/Run1-0229.wd
325.498,21.32979999,28.63599999,230.0,/data/carlisle/simulation/Run1/Run1-0230.wd
324.452,21.28389999,28.33700001,231.0,/data/carlisle/simulation/Run1/Run1-0231.wd
323.457,21.14660001,28.08099999,232.0,/data/carlisle/simulation/Run1/Run1-0232.wd
322.475,21.00969999,27.82599999,233.0,/data/carlisle/simulation/Run1/Run1-0233.wd
321.52,20.87319999,27.57200001,234.0,/data/carlisle/simulation/Run1/Run1-0234.wd
320.584,20.69169999,27.27800001,235.0,/data/carlisle/simulation/Run1/Run1-0235.wd
319.673,20.556,27.02600001,236.0,/data/carlisle/simulation/Run1/Run1-0236.wd
318.784,20.3757,26.775,237.0,/data/carlisle/simulation/Run1/Run1-0237.wd
317.92,20.196,26.52500001,238.0,/data/carlisle/simulation/Run1/Run1-0238.wd
317.079,20.06169999,26.23400001,239.0,/data/carlisle/simulation/Run1/Run1-0239.wd
316.255,19.83879999,25.986,240.0,/data/carlisle/simulation/Run1/Run1-0240.wd
315.46,19.6611,25.73900001,241.0,/data/carlisle/simulation/Run1/Run1-0241.wd
314.68,19.48419999,25.49300001,242.0,/data/carlisle/simulation/Run1/Run1-0242.wd
313.921,19.2639,24.963,243.0,/data/carlisle/simulation/Run1/Run1-0243.wd
313.189,19.04469999,24.72,244.0,/data/carlisle/simulation/Run1/Run1-0244.wd
312.482,18.8265,24.72,245.0,/data/carlisle/simulation/Run1/Run1-0245.wd
311.799,18.6528,24.19599999,246.0,/data/carlisle/simulation/Run1/Run1-0246.wd
311.145,18.4365,24.19599999,247.0,/data/carlisle/simulation/Run1/Run1-0247.wd
310.523,18.2643,23.95599999,248.0,/data/carlisle/simulation/Run1/Run1-0248.wd
309.93,18.0927,23.478,249.0,/data/carlisle/simulation/Run1/Run1-0249.wd
309.368,17.92190001,23.20100001,250.0,/data/carlisle/simulation/Run1/Run1-0250.wd
308.833,17.75169999,23.20100001,251.0,/data/carlisle/simulation/Run1/Run1-0251.wd
308.328,17.58219999,22.965,252.0,/data/carlisle/simulation/Run1/Run1-0252.wd
307.861,17.41329999,22.72899999,253.0,/data/carlisle/simulation/Run1/Run1-0253.wd
307.426,17.2452,22.455,254.0,/data/carlisle/simulation/Run1/Run1-0254.wd
307.018,17.11959999,22.455,255.0,/data/carlisle/simulation/Run1/Run1-0255.wd
306.644,16.95260001,22.22199999,256.0,/data/carlisle/simulation/Run1/Run1-0256.wd
306.308,16.78640001,22.22199999,257.0,/data/carlisle/simulation/Run1/Run1-0257.wd
306.002,16.66209999,21.98900001,258.0,/data/carlisle/simulation/Run1/Run1-0258.wd
305.731,16.49709999,21.98900001,259.0,/data/carlisle/simulation/Run1/Run1-0259.wd
305.492,16.33269999,21.75800001,260.0,/data/carlisle/simulation/Run1/Run1-0260.wd
305.29,16.1691,21.75800001,261.0,/data/carlisle/simulation/Run1/Run1-0261.wd
305.118,16.04679999,21.489,262.0,/data/carlisle/simulation/Run1/Run1-0262.wd
304.982,15.88430001,21.25899999,263.0,/data/carlisle/simulation/Run1/Run1-0263.wd
304.875,15.72260001,21.25899999,264.0,/data/carlisle/simulation/Run1/Run1-0264.wd
304.8,15.56150001,21.25899999,265.0,/data/carlisle/simulation/Run1/Run1-0265.wd
304.761,15.40119999,21.25899999,266.0,/data/carlisle/simulation/Run1/Run1-0266.wd
304.742,15.2415,21.03,267.0,/data/carlisle/simulation/Run1/Run1-0267.wd
304.761,15.12219999,20.802,268.0,/data/carlisle/simulation/Run1/Run1-0268.wd
304.811,14.96379999,20.802,269.0,/data/carlisle/simulation/Run1/Run1-0269.wd
304.89,14.84540001,20.802,270.0,/data/carlisle/simulation/Run1/Run1-0270.wd
304.997,14.76669999,20.802,271.0,/data/carlisle/simulation/Run1/Run1-0271.wd
305.135,14.649,20.802,272.0,/data/carlisle/simulation/Run1/Run1-0272.wd
305.302,14.57079999,20.802,273.0,/data/carlisle/simulation/Run1/Run1-0273.wd
