Upstream1,Upstream2,Upstream3,timestep,flood_map_file
1132.331972,45.19395031,230.3110569,65.0,/data/carlisle/simulation/Run9/Run9-0065.wd
1187.564136,45.30223734,232.9628318,66.0,/data/carlisle/simulation/Run9/Run9-0066.wd
1234.704097,46.10094942,238.5633111,67.0,/data/carlisle/simulation/Run9/Run9-0067.wd
1283.300823,46.21049371,239.0158134,68.0,/data/carlisle/simulation/Run9/Run9-0068.wd
1345.756738,46.90778658,240.60481,69.0,/data/carlisle/simulation/Run9/Run9-0069.wd
1364.480485,47.05535899,247.0428125,70.0,/data/carlisle/simulation/Run9/Run9-0070.wd
1428.374806,47.49969371,247.5077234,71.0,/data/carlisle/simulation/Run9/Run9-0071.wd
1441.430831,47.31425925,253.3765031,72.0,/data/carlisle/simulation/Run9/Run9-0072.wd
1457.882422,47.49969371,254.3254237,73.0,/data/carlisle/simulation/Run9/Run9-0073.wd
1526.881793,47.35131241,266.9137866,74.0,/data/carlisle/simulation/Run9/Run9-0074.wd
1521.747798,48.02115466,264.7012192,75.0,/data/carlisle/simulation/Run9/Run9-0075.wd
1594.869889,47.79726616,264.2114731,76.0,/data/carlisle/simulation/Run9/Run9-0076.wd
1573.702407,48.28312685,262.2595044,77.0,/data/carlisle/simulation/Run9/Run9-0077.wd
1636.065378,48.09591933,261.0452097,78.0,/data/carlisle/simulation/Run9/Run9-0078.wd
1705.953567,48.35812824,263.4781705,79.0,/data/carlisle/simulation/Run9/Run9-0079.wd
1637.875246,48.24565152,263.4781705,80.0,/data/carlisle/simulation/Run9/Run9-0080.wd
1661.546906,48.4331973,262.7464456,81.0,/data/carlisle/simulation/Run9/Run9-0081.wd
1679.937976,48.80955831,255.2770951,82.0,/data/carlisle/simulation/Run9/Run9-0082.wd
1724.72899,48.54592782,252.6666146,83.0,/data/carlisle/simulation/Run9/Run9-0083.wd
1730.393134,48.96057702,246.1150206,84.0,/data/carlisle/simulation/Run9/Run9-0084.wd
1702.217816,49.30136105,239.6958132,85.0,/data/carlisle/simulation/Run9/Run9-0085.wd
1743.66627,49.75787842,233.6294562,86.0,/data/carlisle/simulation/Run9/Run9-0086.wd
1745.568939,49.94881614,225.0776946,87.0,/data/carlisle/simulation/Run9/Run9-0087.wd
1780.09664,49.68162232,220.7873479,88.0,/data/carlisle/simulation/Run9/Run9-0088.wd
1840.816039,50.21684335,209.7238805,89.0,/data/carlisle/simulation/Run9/Run9-0089.wd
1824.993205,50.14017905,204.2555745,90.0,/data/carlisle/simulation/Run9/Run9-0090.wd
1797.560351,50.3319674,201.4640033,91.0,/data/carlisle/simulation/Run9/Run9-0091.wd
1864.752034,50.9872338,195.000781,92.0,/data/carlisle/simulation/Run9/Run9-0092.wd
1817.121939,50.9485523,193.8431195,93.0,/data/carlisle/simulation/Run9/Run9-0093.wd
1836.850273,50.90988785,185.1435579,94.0,/data/carlisle/simulation/Run9/Run9-0094.wd
1846.777291,51.02593235,175.1423577,95.0,/data/carlisle/simulation/Run9/Run9-0095.wd
1884.884766,51.10338065,172.8408347,96.0,/data/carlisle/simulation/Run9/Run9-0096.wd
1913.356867,51.76445,169.3458586,97.0,/data/carlisle/simulation/Run9/Run9-0097.wd
1895.014916,51.10338065,162.0171092,98.0,/data/carlisle/simulation/Run9/Run9-0098.wd
1874.797182,51.72542685,158.5285135,99.0,/data/carlisle/simulation/Run9/Run9-0099.wd
1911.312018,51.45274335,156.3982573,100.0,/data/carlisle/simulation/Run9/Run9-0100.wd
1868.765009,51.9989484,152.8437966,101.0,/data/carlisle/simulation/Run9/Run9-0101.wd
1913.356867,51.6084599,151.090206,102.0,/data/carlisle/simulation/Run9/Run9-0102.wd
1872.784762,51.49164685,150.9315651,103.0,/data/carlisle/simulation/Run9/Run9-0103.wd
1915.403434,51.45274335,148.254357,104.0,/data/carlisle/simulation/Run9/Run9-0104.wd
1905.187762,51.2196812,149.6670781,105.0,/data/carlisle/simulation/Run9/Run9-0105.wd
1909.268884,51.2196812,149.5095961,106.0,/data/carlisle/simulation/Run9/Run9-0106.wd
1872.784762,51.72542685,155.2604204,107.0,/data/carlisle/simulation/Run9/Run9-0107.wd
1892.985474,51.37498765,157.7065411,108.0,/data/carlisle/simulation/Run9/Run9-0108.wd
1890.95774,51.72542685,164.884525,109.0,/data/carlisle/simulation/Run9/Run9-0109.wd
1950.458828,51.8425477,161.8496492,110.0,/data/carlisle/simulation/Run9/Run9-0110.wd
1844.788525,50.90988785,170.9117543,111.0,/data/carlisle/simulation/Run9/Run9-0111.wd
1870.774038,51.18089725,175.6768338,112.0,/data/carlisle/simulation/Run9/Run9-0112.wd
1878.827116,51.29730025,174.9644792,113.0,/data/carlisle/simulation/Run9/Run9-0113.wd
1870.774038,50.8712405,178.548751,114.0,/data/carlisle/simulation/Run9/Run9-0114.wd
1842.801442,50.3319674,181.2740801,115.0,/data/carlisle/simulation/Run9/Run9-0115.wd
1819.087252,50.37037615,182.7407044,116.0,/data/carlisle/simulation/Run9/Run9-0116.wd
1823.022884,50.1785027,184.9578588,117.0,/data/carlisle/simulation/Run9/Run9-0117.wd
1768.528372,50.5241815,185.3294014,118.0,/data/carlisle/simulation/Run9/Run9-0118.wd
1785.903008,50.44724475,183.1087927,119.0,/data/carlisle/simulation/Run9/Run9-0119.wd
1819.087252,50.37037615,181.2740801,120.0,/data/carlisle/simulation/Run9/Run9-0120.wd
1757.019212,50.44724475,182.1896471,121.0,/data/carlisle/simulation/Run9/Run9-0121.wd
1751.286728,50.10187245,181.6398781,122.0,/data/carlisle/simulation/Run9/Run9-0122.wd
1732.284423,49.9870547,182.1896471,123.0,/data/carlisle/simulation/Run9/Run9-0123.wd
1720.96099,49.56736561,176.3914332,124.0,/data/carlisle/simulation/Run9/Run9-0124.wd
1641.499699,49.49127941,180.3620816,125.0,/data/carlisle/simulation/Run9/Run9-0125.wd
1630.645193,49.33931077,179.6350456,126.0,/data/carlisle/simulation/Run9/Run9-0126.wd
1601.975165,48.88503377,187.0085047,127.0,/data/carlisle/simulation/Run9/Run9-0127.wd
1520.039482,48.69647219,187.5708166,128.0,/data/carlisle/simulation/Run9/Run9-0128.wd
1484.511253,48.96057702,190.4020549,129.0,/data/carlisle/simulation/Run9/Run9-0129.wd
1481.161927,48.80955831,193.458418,130.0,/data/carlisle/simulation/Run9/Run9-0130.wd
1436.523889,48.35812824,194.0356924,131.0,/data/carlisle/simulation/Run9/Run9-0131.wd
1375.496741,47.6855499,196.1637915,132.0,/data/carlisle/simulation/Run9/Run9-0132.wd
1356.654234,47.42546933,195.5816165,133.0,/data/carlisle/simulation/Run9/Run9-0133.wd
1304.365622,47.01844063,191.7345749,134.0,/data/carlisle/simulation/Run9/Run9-0134.wd
1256.610988,46.61344971,187.7585447,135.0,/data/carlisle/simulation/Run9/Run9-0135.wd
1211.668417,46.50335093,177.287847,136.0,/data/carlisle/simulation/Run9/Run9-0136.wd
1162.453984,45.80956978,170.3885481,137.0,/data/carlisle/simulation/Run9/Run9-0137.wd
1147.315366,45.51926342,165.7353182,138.0,/data/carlisle/simulation/Run9/Run9-0138.wd
1126.921723,44.94186614,159.5192572,139.0,/data/carlisle/simulation/Run9/Run9-0139.wd
1130.977502,44.47588262,153.6460761,140.0,/data/carlisle/simulation/Run9/Run9-0140.wd
1113.484865,44.0837921,146.541752,141.0,/data/carlisle/simulation/Run9/Run9-0141.wd
1063.567632,43.59537164,142.554686,142.0,/data/carlisle/simulation/Run9/Run9-0142.wd
1100.17412,43.22366349,138.503756,143.0,/data/carlisle/simulation/Run9/Run9-0143.wd
1066.150216,42.96917692,133.9632906,144.0,/data/carlisle/simulation/Run9/Run9-0144.wd
1064.858309,42.57758075,130.1034237,145.0,/data/carlisle/simulation/Run9/Run9-0145.wd
1060.989961,42.32529463,123.8623462,146.0,/data/carlisle/simulation/Run9/Run9-0146.wd
1048.175085,41.91432416,119.1706148,147.0,/data/carlisle/simulation/Run9/Run9-0147.wd
1064.858309,41.41516043,111.9514705,148.0,/data/carlisle/simulation/Run9/Run9-0148.wd
1055.849336,41.14434003,108.4370503,149.0,/data/carlisle/simulation/Run9/Run9-0149.wd
1043.083297,40.82967546,105.0689026,150.0,/data/carlisle/simulation/Run9/Run9-0150.wd
1011.69793,40.33801121,100.5958329,151.0,/data/carlisle/simulation/Run9/Run9-0151.wd
1014.181124,39.82766292,96.835584,152.0,/data/carlisle/simulation/Run9/Run9-0152.wd
999.353472,39.27717673,91.37799435,153.0,/data/carlisle/simulation/Run9/Run9-0153.wd
998.1255615,39.10195252,86.6286342,154.0,/data/carlisle/simulation/Run9/Run9-0154.wd
978.639569,38.51389906,82.2254472,155.0,/data/carlisle/simulation/Run9/Run9-0155.wd
977.431688,38.18941837,78.17281095,156.0,/data/carlisle/simulation/Run9/Run9-0156.wd
955.8892465,37.58794703,75.22685655,157.0,/data/carlisle/simulation/Run9/Run9-0157.wd
966.61335,37.22544847,72.26929545,158.0,/data/carlisle/simulation/Run9/Run9-0158.wd
934.7213565,36.59067495,69.62413715,159.0,/data/carlisle/simulation/Run9/Run9-0159.wd
926.5895285,36.17098213,67.24029215,160.0,/data/carlisle/simulation/Run9/Run9-0160.wd
927.7478045,35.73330292,65.06579485,161.0,/data/carlisle/simulation/Run9/Run9-0161.wd
918.513348,35.1544987,62.8839911,162.0,/data/carlisle/simulation/Run9/Run9-0162.wd
893.490259,34.66270859,60.85905275,163.0,/data/carlisle/simulation/Run9/Run9-0163.wd
893.490259,34.17490434,59.0473201,164.0,/data/carlisle/simulation/Run9/Run9-0164.wd
882.294618,33.71115756,57.3954475,165.0,/data/carlisle/simulation/Run9/Run9-0165.wd
870.106939,33.23113413,56.07051775,166.0,/data/carlisle/simulation/Run9/Run9-0166.wd
874.5234275,32.71557771,54.46535745,167.0,/data/carlisle/simulation/Run9/Run9-0167.wd
852.615786,32.10693521,52.7442349,168.0,/data/carlisle/simulation/Run9/Run9-0168.wd
838.6085275,31.65961037,51.24060025,169.0,/data/carlisle/simulation/Run9/Run9-0169.wd
830.0789065,31.11991356,49.95623496,170.0,/data/carlisle/simulation/Run9/Run9-0170.wd
819.51283,30.6045464,48.66855261,171.0,/data/carlisle/simulation/Run9/Run9-0171.wd
812.179625,30.1129456,47.32123317,172.0,/data/carlisle/simulation/Run9/Run9-0172.wd
792.534653,29.66255533,46.0828074,173.0,/data/carlisle/simulation/Run9/Run9-0173.wd
778.29968,29.39836282,44.95406714,174.0,/data/carlisle/simulation/Run9/Run9-0174.wd
753.379961,29.16583585,44.0490294,175.0,/data/carlisle/simulation/Run9/Run9-0175.wd
760.2933925,28.90474516,43.25559153,176.0,/data/carlisle/simulation/Run9/Run9-0176.wd
727.1748245,28.64069525,42.11956664,177.0,/data/carlisle/simulation/Run9/Run9-0177.wd
731.011215,28.36463273,41.49344724,178.0,/data/carlisle/simulation/Run9/Run9-0178.wd
714.815604,28.12144595,40.4668354,179.0,/data/carlisle/simulation/Run9/Run9-0179.wd
705.421235,27.84814152,39.6093305,180.0,/data/carlisle/simulation/Run9/Run9-0180.wd
692.4322675,27.56218632,38.80731182,181.0,/data/carlisle/simulation/Run9/Run9-0181.wd
679.631824,27.26309391,38.11854432,182.0,/data/carlisle/simulation/Run9/Run9-0182.wd
662.557768,26.9884807,37.6586737,183.0,/data/carlisle/simulation/Run9/Run9-0183.wd
645.822321,26.72000661,36.9101788,184.0,/data/carlisle/simulation/Run9/Run9-0184.wd
631.131508,26.39923046,36.07608296,185.0,/data/carlisle/simulation/Run9/Run9-0185.wd
620.920474,26.09342638,35.47693728,186.0,/data/carlisle/simulation/Run9/Run9-0186.wd
605.8475935,25.79319254,34.74898851,187.0,/data/carlisle/simulation/Run9/Run9-0187.wd
594.324104,25.48855906,34.22258938,188.0,/data/carlisle/simulation/Run9/Run9-0188.wd
576.5641505,25.14815848,33.50296954,189.0,/data/carlisle/simulation/Run9/Run9-0189.wd
564.6959835,24.81252272,32.78822282,190.0,/data/carlisle/simulation/Run9/Run9-0190.wd
542.295145,24.4603945,32.07838773,191.0,/data/carlisle/simulation/Run9/Run9-0191.wd
525.7716925,24.05795242,31.6292498,192.0,/data/carlisle/simulation/Run9/Run9-0192.wd
516.1953125,23.68063186,31.18212717,193.0,/data/carlisle/simulation/Run9/Run9-0193.wd
491.7957358,23.26135624,30.48360296,194.0,/data/carlisle/simulation/Run9/Run9-0194.wd
471.0272546,22.82075829,30.04171117,195.0,/data/carlisle/simulation/Run9/Run9-0195.wd
443.1150406,22.39338559,29.41400224,196.0,/data/carlisle/simulation/Run9/Run9-0196.wd
420.2390399,21.89398834,29.22651163,197.0,/data/carlisle/simulation/Run9/Run9-0197.wd
399.5655215,21.43085755,28.54231249,198.0,/data/carlisle/simulation/Run9/Run9-0198.wd
382.1916697,20.88961996,28.10960034,199.0,/data/carlisle/simulation/Run9/Run9-0199.wd
364.1185339,20.37097618,27.67899222,200.0,/data/carlisle/simulation/Run9/Run9-0200.wd
345.8151624,19.7934647,27.49509291,201.0,/data/carlisle/simulation/Run9/Run9-0201.wd
325.5583431,19.23782171,26.88491426,202.0,/data/carlisle/simulation/Run9/Run9-0202.wd
307.7350676,18.64644859,26.7634011,203.0,/data/carlisle/simulation/Run9/Run9-0203.wd
290.5267941,18.03083758,26.21876002,204.0,/data/carlisle/simulation/Run9/Run9-0204.wd
275.1997601,17.45358723,25.79761545,205.0,/data/carlisle/simulation/Run9/Run9-0205.wd
263.4439921,16.80024376,25.73762887,206.0,/data/carlisle/simulation/Run9/Run9-0206.wd
252.2587384,16.05942537,25.14020821,207.0,/data/carlisle/simulation/Run9/Run9-0207.wd
244.3958605,15.40800902,25.02125956,208.0,/data/carlisle/simulation/Run9/Run9-0208.wd
237.1528534,14.59857615,24.8431727,209.0,/data/carlisle/simulation/Run9/Run9-0209.wd
231.0184129,13.83868093,24.42921076,210.0,/data/carlisle/simulation/Run9/Run9-0210.wd
223.7809012,12.98136058,24.07614842,211.0,/data/carlisle/simulation/Run9/Run9-0211.wd
218.6240068,12.12231565,23.95882405,212.0,/data/carlisle/simulation/Run9/Run9-0212.wd
213.5182936,11.28956241,23.60794468,213.0,/data/carlisle/simulation/Run9/Run9-0213.wd
210.0887556,10.42805001,23.31680338,214.0,/data/carlisle/simulation/Run9/Run9-0214.wd
205.7140759,9.721586225,23.14266994,215.0,/data/carlisle/simulation/Run9/Run9-0215.wd
202.1784859,8.91681225,22.79564887,216.0,/data/carlisle/simulation/Run9/Run9-0216.wd
199.1460083,8.24229045,22.50773898,217.0,/data/carlisle/simulation/Run9/Run9-0217.wd
195.3433845,7.60747826,22.50773898,218.0,/data/carlisle/simulation/Run9/Run9-0218.wd
191.7284788,6.98003092,22.1066223,219.0,/data/carlisle/simulation/Run9/Run9-0219.wd
189.2307041,6.555182475,21.93541741,220.0,/data/carlisle/simulation/Run9/Run9-0220.wd
186.2826951,6.127730775,21.59427811,221.0,/data/carlisle/simulation/Run9/Run9-0221.wd
183.5080099,5.75544903,21.25484088,222.0,/data/carlisle/simulation/Run9/Run9-0222.wd
180.445805,5.57321384,21.25484088,223.0,/data/carlisle/simulation/Run9/Run9-0223.wd
178.6190029,5.366193675,20.91711561,224.0,/data/carlisle/simulation/Run9/Run9-0224.wd
176.1955661,5.257211965,20.69292146,225.0,/data/carlisle/simulation/Run9/Run9-0225.wd
173.786212,5.203094845,20.58111232,226.0,/data/carlisle/simulation/Run9/Run9-0226.wd
171.9884558,5.12238712,20.41375961,227.0,/data/carlisle/simulation/Run9/Run9-0227.wd
169.3067322,5.09560948,20.08035852,228.0,/data/carlisle/simulation/Run9/Run9-0228.wd
167.5288753,5.05556026,20.08035852,229.0,/data/carlisle/simulation/Run9/Run9-0229.wd
165.31778,4.962659855,19.85906151,230.0,/data/carlisle/simulation/Run9/Run9-0230.wd
163.5578999,4.962659855,19.63854447,231.0,/data/carlisle/simulation/Run9/Run9-0231.wd
161.3693162,4.883642265,19.41881058,232.0,/data/carlisle/simulation/Run9/Run9-0232.wd
160.2071982,4.85742865,19.41881058,233.0,/data/carlisle/simulation/Run9/Run9-0233.wd
158.1820874,4.80519002,19.25452606,234.0,/data/carlisle/simulation/Run9/Run9-0234.wd
156.3114388,4.80519002,19.41881058,235.0,/data/carlisle/simulation/Run9/Run9-0235.wd
154.3074803,4.753203095,19.14524947,236.0,/data/carlisle/simulation/Run9/Run9-0236.wd
152.5985551,4.70146818,18.87292346,237.0,/data/carlisle/simulation/Run9/Run9-0237.wd
150.6150403,4.67569532,18.98170524,238.0,/data/carlisle/simulation/Run9/Run9-0238.wd
149.7683405,4.585987595,18.76434034,239.0,/data/carlisle/simulation/Run9/Run9-0239.wd
148.783089,4.573235415,18.4937544,240.0,/data/carlisle/simulation/Run9/Run9-0240.wd
146.9606736,4.5350738,18.43978709,241.0,/data/carlisle/simulation/Run9/Run9-0241.wd
145.5653155,4.54777851,18.3320028,242.0,/data/carlisle/simulation/Run9/Run9-0242.wd
143.4828954,4.49705467,18.27818592,243.0,/data/carlisle/simulation/Run9/Run9-0243.wd
143.0679423,4.49705467,18.0634214,244.0,/data/carlisle/simulation/Run9/Run9-0244.wd
141.2757177,4.48441331,18.0634214,245.0,/data/carlisle/simulation/Run9/Run9-0245.wd
140.0405754,4.43400644,17.84946432,246.0,/data/carlisle/simulation/Run9/Run9-0246.wd
138.6736046,4.421444385,17.74278967,247.0,/data/carlisle/simulation/Run9/Run9-0247.wd
137.1765234,4.39636791,17.58315881,248.0,/data/carlisle/simulation/Run9/Run9-0248.wd
136.0920773,4.408898205,17.53005037,249.0,/data/carlisle/simulation/Run9/Run9-0249.wd
134.6069406,4.39636791,17.21247317,250.0,/data/carlisle/simulation/Run9/Run9-0250.wd
133.5311937,4.39636791,17.42398662,251.0,/data/carlisle/simulation/Run9/Run9-0251.wd
132.5929258,4.358872345,17.15972307,252.0,/data/carlisle/simulation/Run9/Run9-0252.wd
131.2574237,4.358872345,17.00178152,253.0,/data/carlisle/simulation/Run9/Run9-0253.wd
130.4588816,4.30910089,16.79191536,254.0,/data/carlisle/simulation/Run9/Run9-0254.wd
129.5298679,4.296697815,16.94923744,255.0,/data/carlisle/simulation/Run9/Run9-0255.wd
128.33957,4.296697815,16.73957824,256.0,/data/carlisle/simulation/Run9/Run9-0256.wd
127.4170131,4.284310665,16.63505973,257.0,/data/carlisle/simulation/Run9/Run9-0257.wd
126.1039845,4.271939445,16.42664726,258.0,/data/carlisle/simulation/Run9/Run9-0258.wd
125.5803921,4.22261397,16.37467461,259.0,/data/carlisle/simulation/Run9/Run9-0259.wd
124.927204,4.22261397,16.37467461,260.0,/data/carlisle/simulation/Run9/Run9-0260.wd
123.6251733,4.185787375,16.21907073,261.0,/data/carlisle/simulation/Run9/Run9-0261.wd
123.2356949,4.185787375,16.21907073,262.0,/data/carlisle/simulation/Run9/Run9-0262.wd
122.4583057,4.17354378,15.85783502,263.0,/data/carlisle/simulation/Run9/Run9-0263.wd
121.4250405,4.124729205,15.85783502,264.0,/data/carlisle/simulation/Run9/Run9-0264.wd
120.2670676,4.11256554,15.75510019,265.0,/data/carlisle/simulation/Run9/Run9-0265.wd
119.3696839,4.11256554,15.55026761,266.0,/data/carlisle/simulation/Run9/Run9-0266.wd
118.7304451,4.08828622,15.60139596,267.0,/data/carlisle/simulation/Run9/Run9-0267.wd
117.7106986,4.06407095,15.39720263,268.0,/data/carlisle/simulation/Run9/Run9-0268.wd
117.2022277,4.051987345,15.39720263,269.0,/data/carlisle/simulation/Run9/Run9-0269.wd
116.567955,4.015832715,15.29542668,270.0,/data/carlisle/simulation/Run9/Run9-0270.wd
115.9351455,3.99180984,15.24461911,271.0,/data/carlisle/simulation/Run9/Run9-0271.wd
115.1777073,4.015832715,15.0419264,272.0,/data/carlisle/simulation/Run9/Run9-0272.wd
114.1710736,4.015832715,15.09251881,273.0,/data/carlisle/simulation/Run9/Run9-0273.wd
113.418564,3.97982248,14.9409035,274.0,/data/carlisle/simulation/Run9/Run9-0274.wd
112.6681701,3.97982248,14.84009694,275.0,/data/carlisle/simulation/Run9/Run9-0275.wd
111.6709398,3.967851175,14.9409035,276.0,/data/carlisle/simulation/Run9/Run9-0276.wd
110.8014557,3.90823574,14.89047314,277.0,/data/carlisle/simulation/Run9/Run9-0277.wd
110.3059049,3.920126665,14.58903059,278.0,/data/carlisle/simulation/Run9/Run9-0278.wd
109.8112984,3.90823574,14.68929393,279.0,/data/carlisle/simulation/Run9/Run9-0279.wd
109.1943692,3.884502165,14.58903059,280.0,/data/carlisle/simulation/Run9/Run9-0280.wd
108.3331509,3.87265953,14.48898549,281.0,/data/carlisle/simulation/Run9/Run9-0281.wd
107.3524523,3.90823574,14.48898549,282.0,/data/carlisle/simulation/Run9/Run9-0282.wd
107.2301316,3.813688055,14.33932824,283.0,/data/carlisle/simulation/Run9/Run9-0283.wd
106.3755462,3.8254501,14.19016513,284.0,/data/carlisle/simulation/Run9/Run9-0284.wd
105.2810665,3.813688055,14.19016513,285.0,/data/carlisle/simulation/Run9/Run9-0285.wd
105.2810665,3.790212365,14.23983114,286.0,/data/carlisle/simulation/Run9/Run9-0286.wd
104.3122368,3.74345477,14.23983114,287.0,/data/carlisle/simulation/Run9/Run9-0287.wd
103.5881138,3.74345477,13.99205291,288.0,/data/carlisle/simulation/Run9/Run9-0288.wd
103.3472159,3.74345477,14.19016513,289.0,/data/carlisle/simulation/Run9/Run9-0289.wd
102.5059513,3.720172955,14.09099851,290.0,/data/carlisle/simulation/Run9/Run9-0290.wd
102.2661269,3.685371575,14.19016513,291.0,/data/carlisle/simulation/Run9/Run9-0291.wd
101.1898728,3.685371575,13.79482707,292.0,/data/carlisle/simulation/Run9/Run9-0292.wd
100.9513626,3.65071595,14.04149804,293.0,/data/carlisle/simulation/Run9/Run9-0293.wd
100.8321972,3.65071595,14.04149804,294.0,/data/carlisle/simulation/Run9/Run9-0294.wd
99.9997148,3.59328087,14.19016513,295.0,/data/carlisle/simulation/Run9/Run9-0295.wd
99.52532805,3.60473543,14.19016513,296.0,/data/carlisle/simulation/Run9/Run9-0296.wd
99.40688115,3.58184255,14.33932824,297.0,/data/carlisle/simulation/Run9/Run9-0297.wd
99.1701672,3.58184255,14.38915918,298.0,/data/carlisle/simulation/Run9/Run9-0298.wd
