Upstream1,Upstream2,Upstream3,timestep,flood_map_file
488.7198434,34.4992,47.188,66.0,/data/carlisle/simulation/Run5/Run5-0066.wd
496.5214583,38.32,53.234,67.0,/data/carlisle/simulation/Run5/Run5-0067.wd
512.2943969,42.1408,59.28,68.0,/data/carlisle/simulation/Run5/Run5-0068.wd
529.2977245,42.2832,65.326,69.0,/data/carlisle/simulation/Run5/Run5-0069.wd
571.1525814,42.4256,71.372,70.0,/data/carlisle/simulation/Run5/Run5-0070.wd
664.7578175,42.568,77.418,71.0,/data/carlisle/simulation/Run5/Run5-0071.wd
807.4771226,42.7104,83.464,72.0,/data/carlisle/simulation/Run5/Run5-0072.wd
949.4277465,42.8528,89.51,73.0,/data/carlisle/simulation/Run5/Run5-0073.wd
1060.185221,42.9952,95.556,74.0,/data/carlisle/simulation/Run5/Run5-0074.wd
1126.532224,43.1376,101.602,75.0,/data/carlisle/simulation/Run5/Run5-0075.wd
1176.271055,43.28,107.648,76.0,/data/carlisle/simulation/Run5/Run5-0076.wd
1203.867042,43.4224,113.694,77.0,/data/carlisle/simulation/Run5/Run5-0077.wd
1214.398972,43.4224,114.504,78.0,/data/carlisle/simulation/Run5/Run5-0078.wd
1219.669097,43.4224,115.314,79.0,/data/carlisle/simulation/Run5/Run5-0079.wd
1227.579692,49.4016,116.124,80.0,/data/carlisle/simulation/Run5/Run5-0080.wd
1228.899095,55.3808,116.934,81.0,/data/carlisle/simulation/Run5/Run5-0081.wd
1236.816345,61.36,117.744,82.0,/data/carlisle/simulation/Run5/Run5-0082.wd
1234.176707,74.5392,118.554,83.0,/data/carlisle/simulation/Run5/Run5-0083.wd
1261.92826,74.596,119.364,84.0,/data/carlisle/simulation/Run5/Run5-0084.wd
1269.871299,74.6528,120.174,85.0,/data/carlisle/simulation/Run5/Run5-0085.wd
1292.406802,74.7096,120.984,86.0,/data/carlisle/simulation/Run5/Run5-0086.wd
1307.013408,74.7664,121.794,87.0,/data/carlisle/simulation/Run5/Run5-0087.wd
1321.639149,74.8232,132.104,88.0,/data/carlisle/simulation/Run5/Run5-0088.wd
1321.639149,74.88,144.96,89.0,/data/carlisle/simulation/Run5/Run5-0089.wd
1332.457255,74.9368,147.632,90.0,/data/carlisle/simulation/Run5/Run5-0090.wd
1334.952973,75.1568,165.58,91.0,/data/carlisle/simulation/Run5/Run5-0091.wd
1352.28324,75.3768,207.2072,92.0,/data/carlisle/simulation/Run5/Run5-0092.wd
1360.291167,75.8176,209.2288,93.0,/data/carlisle/simulation/Run5/Run5-0093.wd
1373.649914,76.0384,209.6336,94.0,/data/carlisle/simulation/Run5/Run5-0094.wd
1389.70071,76.48,209.2288,95.0,/data/carlisle/simulation/Run5/Run5-0095.wd
1420.525324,76.7016,208.0152,96.0,/data/carlisle/simulation/Run5/Run5-0096.wd
1463.54485,77.1456,205.5952,97.0,/data/carlisle/simulation/Run5/Run5-0097.wd
1497.258674,77.8128,202.7848,98.0,/data/carlisle/simulation/Run5/Run5-0098.wd
1537.834059,78.2584,199.588,99.0,/data/carlisle/simulation/Run5/Run5-0099.wd
1585.332567,78.7056,196.4088,100.0,/data/carlisle/simulation/Run5/Run5-0100.wd
1608.465378,78.9296,192.4592,101.0,/data/carlisle/simulation/Run5/Run5-0101.wd
1637.094593,79.3776,189.3192,102.0,/data/carlisle/simulation/Run5/Run5-0102.wd
1664.416883,79.6024,185.8072,103.0,/data/carlisle/simulation/Run5/Run5-0103.wd
1678.097578,79.6024,182.3176,104.0,/data/carlisle/simulation/Run5/Run5-0104.wd
1679.466063,79.8272,179.2336,105.0,/data/carlisle/simulation/Run5/Run5-0105.wd
1689.052116,79.8272,177.316,106.0,/data/carlisle/simulation/Run5/Run5-0106.wd
1700.014142,80.052,174.6424,107.0,/data/carlisle/simulation/Run5/Run5-0107.wd
1690.421434,80.2776,171.2248,108.0,/data/carlisle/simulation/Run5/Run5-0108.wd
1682.204698,80.7288,169.7136,109.0,/data/carlisle/simulation/Run5/Run5-0109.wd
1667.151358,81.1808,166.3288,110.0,/data/carlisle/simulation/Run5/Run5-0110.wd
1656.214289,81.6336,164.8328,111.0,/data/carlisle/simulation/Run5/Run5-0111.wd
1650.748667,82.3152,162.596,112.0,/data/carlisle/simulation/Run5/Run5-0112.wd
1631.637289,82.7704,159.26,113.0,/data/carlisle/simulation/Run5/Run5-0113.wd
1613.913531,83.2272,157.4176,114.0,/data/carlisle/simulation/Run5/Run5-0114.wd
1600.296061,83.4552,155.5816,115.0,/data/carlisle/simulation/Run5/Run5-0115.wd
1582.613898,83.684,154.4832,116.0,/data/carlisle/simulation/Run5/Run5-0116.wd
1571.744213,83.684,152.2952,117.0,/data/carlisle/simulation/Run5/Run5-0117.wd
1562.240519,83.4552,151.2056,118.0,/data/carlisle/simulation/Run5/Run5-0118.wd
1552.743479,83.2272,149.0328,119.0,/data/carlisle/simulation/Run5/Run5-0119.wd
1535.125373,82.7704,149.0328,120.0,/data/carlisle/simulation/Run5/Run5-0120.wd
1528.35449,82.088,147.2312,121.0,/data/carlisle/simulation/Run5/Run5-0121.wd
1525.647468,81.4072,145.7944,122.0,/data/carlisle/simulation/Run5/Run5-0122.wd
1520.235087,80.5024,144.3632,123.0,/data/carlisle/simulation/Run5/Run5-0123.wd
1506.71495,79.8272,142.936,124.0,/data/carlisle/simulation/Run5/Run5-0124.wd
1499.959873,78.9296,142.2248,125.0,/data/carlisle/simulation/Run5/Run5-0125.wd
1502.661072,78.2584,141.8688,126.0,/data/carlisle/simulation/Run5/Run5-0126.wd
1482.41331,77.3672,139.3896,127.0,/data/carlisle/simulation/Run5/Run5-0127.wd
1479.716271,76.7016,139.3896,128.0,/data/carlisle/simulation/Run5/Run5-0128.wd
1463.54485,75.8176,138.332,129.0,/data/carlisle/simulation/Run5/Run5-0129.wd
1455.467042,75.3768,137.628,130.0,/data/carlisle/simulation/Run5/Run5-0130.wd
1444.705505,74.4976,136.5744,131.0,/data/carlisle/simulation/Run5/Run5-0131.wd
1431.266063,73.8416,136.224,132.0,/data/carlisle/simulation/Run5/Run5-0132.wd
1431.266063,73.1872,134.476,133.0,/data/carlisle/simulation/Run5/Run5-0133.wd
1423.209885,72.752,134.1272,134.0,/data/carlisle/simulation/Run5/Run5-0134.wd
1407.113335,72.1016,133.4304,135.0,/data/carlisle/simulation/Run5/Run5-0135.wd
1393.71632,71.4528,132.0408,136.0,/data/carlisle/simulation/Run5/Run5-0136.wd
1393.71632,71.0224,131.348,137.0,/data/carlisle/simulation/Run5/Run5-0137.wd
1380.335111,70.3776,130.3112,138.0,/data/carlisle/simulation/Run5/Run5-0138.wd
1374.986787,69.9488,130.3112,139.0,/data/carlisle/simulation/Run5/Run5-0139.wd
1362.961586,69.5208,129.2768,140.0,/data/carlisle/simulation/Run5/Run5-0140.wd
1356.286371,69.0944,128.9328,141.0,/data/carlisle/simulation/Run5/Run5-0141.wd
1346.948226,68.6688,127.9024,142.0,/data/carlisle/simulation/Run5/Run5-0142.wd
1333.620259,68.244,127.5592,143.0,/data/carlisle/simulation/Run5/Run5-0143.wd
1322.970198,67.82,127.2168,144.0,/data/carlisle/simulation/Run5/Run5-0144.wd
1322.970198,67.3968,127.2168,145.0,/data/carlisle/simulation/Run5/Run5-0145.wd
1309.671348,66.9752,125.168,146.0,/data/carlisle/simulation/Run5/Run5-0146.wd
1308.341962,66.5544,125.5088,147.0,/data/carlisle/simulation/Run5/Run5-0147.wd
1292.406802,66.1344,124.4872,148.0,/data/carlisle/simulation/Run5/Run5-0148.wd
1292.406802,65.716,124.1472,149.0,/data/carlisle/simulation/Run5/Run5-0149.wd
1283.121899,65.2984,122.5672,150.0,/data/carlisle/simulation/Run5/Run5-0150.wd
1264.575385,65.0896,122.5672,151.0,/data/carlisle/simulation/Run5/Run5-0151.wd
1268.546905,64.6736,121.7792,152.0,/data/carlisle/simulation/Run5/Run5-0152.wd
1264.575385,64.2576,121.7792,153.0,/data/carlisle/simulation/Run5/Run5-0153.wd
1256.636506,63.844,120.6032,154.0,/data/carlisle/simulation/Run5/Run5-0154.wd
1250.026181,63.6368,119.8216,155.0,/data/carlisle/simulation/Run5/Run5-0155.wd
1247.382383,63.4304,119.8216,156.0,/data/carlisle/simulation/Run5/Run5-0156.wd
1234.176707,63.224,119.0432,157.0,/data/carlisle/simulation/Run5/Run5-0157.wd
1227.579692,62.812,118.6552,158.0,/data/carlisle/simulation/Run5/Run5-0158.wd
1219.669097,62.6064,117.8808,159.0,/data/carlisle/simulation/Run5/Run5-0159.wd
1217.033619,62.196,117.4944,160.0,/data/carlisle/simulation/Run5/Run5-0160.wd
1219.669097,61.7872,116.34,161.0,/data/carlisle/simulation/Run5/Run5-0161.wd
1214.398972,61.5824,116.34,162.0,/data/carlisle/simulation/Run5/Run5-0162.wd
1199.919648,61.1752,115.9568,163.0,/data/carlisle/simulation/Run5/Run5-0163.wd
1202.550966,60.9712,115.1912,164.0,/data/carlisle/simulation/Run5/Run5-0164.wd
1194.659506,60.5648,114.0488,165.0,/data/carlisle/simulation/Run5/Run5-0165.wd
1195.974749,60.16,114.0488,166.0,/data/carlisle/simulation/Run5/Run5-0166.wd
1181.521214,59.9576,113.2904,167.0,/data/carlisle/simulation/Run5/Run5-0167.wd
1181.521214,59.7552,113.2904,168.0,/data/carlisle/simulation/Run5/Run5-0168.wd
1172.335307,59.352,112.912,169.0,/data/carlisle/simulation/Run5/Run5-0169.wd
1167.089308,59.1512,111.7808,170.0,/data/carlisle/simulation/Run5/Run5-0170.wd
1159.226132,58.9504,111.7808,171.0,/data/carlisle/simulation/Run5/Run5-0171.wd
1155.297039,58.5488,110.656,172.0,/data/carlisle/simulation/Run5/Run5-0172.wd
1152.679031,58.3488,111.0304,173.0,/data/carlisle/simulation/Run5/Run5-0173.wd
1150.061023,58.1488,110.2824,174.0,/data/carlisle/simulation/Run5/Run5-0174.wd
1143.518914,57.7496,110.2824,175.0,/data/carlisle/simulation/Run5/Run5-0175.wd
1140.903401,57.5504,109.1656,176.0,/data/carlisle/simulation/Run5/Run5-0176.wd
1135.674872,57.1528,108.0544,177.0,/data/carlisle/simulation/Run5/Run5-0177.wd
1131.755762,56.9544,107.6848,178.0,/data/carlisle/simulation/Run5/Run5-0178.wd
1129.143577,56.5584,107.6848,179.0,/data/carlisle/simulation/Run5/Run5-0179.wd
1122.61561,56.3608,108.0544,180.0,/data/carlisle/simulation/Run5/Run5-0180.wd
1130.44967,55.9664,107.3168,181.0,/data/carlisle/simulation/Run5/Run5-0181.wd
1123.920871,55.7696,106.9488,182.0,/data/carlisle/simulation/Run5/Run5-0182.wd
1113.485442,55.5728,106.2152,183.0,/data/carlisle/simulation/Run5/Run5-0183.wd
1118.701493,55.376,106.5816,184.0,/data/carlisle/simulation/Run5/Run5-0184.wd
1112.181845,54.984,106.2152,185.0,/data/carlisle/simulation/Run5/Run5-0185.wd
1104.363592,54.7888,106.5816,186.0,/data/carlisle/simulation/Run5/Run5-0186.wd
1096.551994,54.5936,106.5816,187.0,/data/carlisle/simulation/Run5/Run5-0187.wd
1100.456961,54.3984,105.8496,188.0,/data/carlisle/simulation/Run5/Run5-0188.wd
1091.34759,54.2032,106.2152,189.0,/data/carlisle/simulation/Run5/Run5-0189.wd
1087.446782,54.0088,106.2152,190.0,/data/carlisle/simulation/Run5/Run5-0190.wd
1086.146513,53.8144,106.5816,191.0,/data/carlisle/simulation/Run5/Run5-0191.wd
1079.649327,53.6208,106.5816,192.0,/data/carlisle/simulation/Run5/Run5-0192.wd
1077.052116,53.6208,106.5816,193.0,/data/carlisle/simulation/Run5/Run5-0193.wd
1069.26298,53.4272,107.3168,194.0,/data/carlisle/simulation/Run5/Run5-0194.wd
1071.858527,53.2336,106.9488,195.0,/data/carlisle/simulation/Run5/Run5-0195.wd
1067.966039,53.04,107.3168,196.0,/data/carlisle/simulation/Run5/Run5-0196.wd
1065.371324,53.04,107.3168,197.0,/data/carlisle/simulation/Run5/Run5-0197.wd
1062.778273,53.04,108.424,198.0,/data/carlisle/simulation/Run5/Run5-0198.wd
1065.371324,53.04,108.0544,199.0,/data/carlisle/simulation/Run5/Run5-0199.wd
1058.889112,52.8472,108.7944,200.0,/data/carlisle/simulation/Run5/Run5-0200.wd
1056.297724,52.8472,108.7944,201.0,/data/carlisle/simulation/Run5/Run5-0201.wd
1055.002447,53.04,110.656,202.0,/data/carlisle/simulation/Run5/Run5-0202.wd
1056.297724,53.04,111.0304,203.0,/data/carlisle/simulation/Run5/Run5-0203.wd
1051.116614,53.2336,111.4056,204.0,/data/carlisle/simulation/Run5/Run5-0204.wd
1049.822168,53.2336,111.4056,205.0,/data/carlisle/simulation/Run5/Run5-0205.wd
1047.233276,53.4272,112.912,206.0,/data/carlisle/simulation/Run5/Run5-0206.wd
1047.233276,53.4272,112.5344,207.0,/data/carlisle/simulation/Run5/Run5-0207.wd
1047.233276,53.8144,114.4288,208.0,/data/carlisle/simulation/Run5/Run5-0208.wd
1042.057157,54.0088,113.2904,209.0,/data/carlisle/simulation/Run5/Run5-0209.wd
1048.527722,54.3984,114.0488,210.0,/data/carlisle/simulation/Run5/Run5-0210.wd
1042.057157,54.7888,115.1912,211.0,/data/carlisle/simulation/Run5/Run5-0211.wd
1035.591583,55.18,113.2904,212.0,/data/carlisle/simulation/Run5/Run5-0212.wd
1039.470761,55.376,114.0488,213.0,/data/carlisle/simulation/Run5/Run5-0213.wd
1038.177147,55.5728,113.2904,214.0,/data/carlisle/simulation/Run5/Run5-0214.wd
1027.839883,55.5728,112.912,215.0,/data/carlisle/simulation/Run5/Run5-0215.wd
1027.839883,55.376,111.7808,216.0,/data/carlisle/simulation/Run5/Run5-0216.wd
1023.966528,55.18,111.0304,217.0,/data/carlisle/simulation/Run5/Run5-0217.wd
1020.094837,54.984,111.4056,218.0,/data/carlisle/simulation/Run5/Run5-0218.wd
1023.966528,54.7888,110.656,219.0,/data/carlisle/simulation/Run5/Run5-0219.wd
1018.804551,54.5936,110.2824,220.0,/data/carlisle/simulation/Run5/Run5-0220.wd
1018.804551,54.3984,109.1656,221.0,/data/carlisle/simulation/Run5/Run5-0221.wd
1014.935356,54.2032,108.7944,222.0,/data/carlisle/simulation/Run5/Run5-0222.wd
1013.645902,54.0088,108.424,223.0,/data/carlisle/simulation/Run5/Run5-0223.wd
1011.067825,53.8144,108.7944,224.0,/data/carlisle/simulation/Run5/Run5-0224.wd
1008.489748,53.4272,107.3168,225.0,/data/carlisle/simulation/Run5/Run5-0225.wd
1009.77837,53.2336,107.3168,226.0,/data/carlisle/simulation/Run5/Run5-0226.wd
1007.201957,53.04,106.9488,227.0,/data/carlisle/simulation/Run5/Run5-0227.wd
1002.049963,52.8472,106.2152,228.0,/data/carlisle/simulation/Run5/Run5-0228.wd
1004.625544,52.6544,106.5816,229.0,/data/carlisle/simulation/Run5/Run5-0229.wd
1002.049963,52.4624,106.2152,230.0,/data/carlisle/simulation/Run5/Run5-0230.wd
1000.762173,52.2696,105.4848,231.0,/data/carlisle/simulation/Run5/Run5-0231.wd
995.6143381,52.0784,105.8496,232.0,/data/carlisle/simulation/Run5/Run5-0232.wd
987.8992415,51.8864,105.8496,233.0,/data/carlisle/simulation/Run5/Run5-0233.wd
993.0420847,51.6952,105.4848,234.0,/data/carlisle/simulation/Run5/Run5-0234.wd
986.6139467,51.504,105.12,235.0,/data/carlisle/simulation/Run5/Run5-0235.wd
982.7588941,51.504,104.756,236.0,/data/carlisle/simulation/Run5/Run5-0236.wd
984.043357,51.3128,105.8496,237.0,/data/carlisle/simulation/Run5/Run5-0237.wd
980.1899682,51.1224,105.12,238.0,/data/carlisle/simulation/Run5/Run5-0238.wd
977.6218742,50.932,104.3936,239.0,/data/carlisle/simulation/Run5/Run5-0239.wd
971.2053829,50.932,104.3936,240.0,/data/carlisle/simulation/Run5/Run5-0240.wd
966.0758503,50.7424,104.3936,241.0,/data/carlisle/simulation/Run5/Run5-0241.wd
971.2053829,50.552,104.0304,242.0,/data/carlisle/simulation/Run5/Run5-0242.wd
963.5127477,50.552,104.3936,243.0,/data/carlisle/simulation/Run5/Run5-0243.wd
959.6685099,50.3624,102.5872,244.0,/data/carlisle/simulation/Run5/Run5-0244.wd
953.2669929,50.1736,102.9472,245.0,/data/carlisle/simulation/Run5/Run5-0245.wd
957.1070712,49.9848,103.308,246.0,/data/carlisle/simulation/Run5/Run5-0246.wd
955.8267678,49.9848,102.5872,247.0,/data/carlisle/simulation/Run5/Run5-0247.wd
948.148275,49.796,102.9472,248.0,/data/carlisle/simulation/Run5/Run5-0248.wd
946.8696354,49.6072,102.228,249.0,/data/carlisle/simulation/Run5/Run5-0249.wd
946.8696354,49.6072,102.228,250.0,/data/carlisle/simulation/Run5/Run5-0250.wd
939.1994617,49.6072,101.8696,251.0,/data/carlisle/simulation/Run5/Run5-0251.wd
943.0337167,49.4192,101.8696,252.0,/data/carlisle/simulation/Run5/Run5-0252.wd
939.1994617,49.4192,101.512,253.0,/data/carlisle/simulation/Run5/Run5-0253.wd
935.3677025,49.2312,101.1544,254.0,/data/carlisle/simulation/Run5/Run5-0254.wd
931.5367751,49.2312,100.4424,255.0,/data/carlisle/simulation/Run5/Run5-0255.wd
928.9844874,49.2312,100.4424,256.0,/data/carlisle/simulation/Run5/Run5-0256.wd
930.2606313,49.0432,99.732,257.0,/data/carlisle/simulation/Run5/Run5-0257.wd
930.2606313,48.856,99.732,258.0,/data/carlisle/simulation/Run5/Run5-0258.wd
921.3317837,48.856,99.0248,259.0,/data/carlisle/simulation/Run5/Run5-0259.wd
920.0573036,48.6688,99.0248,260.0,/data/carlisle/simulation/Run5/Run5-0260.wd
913.6873991,48.4816,98.672,261.0,/data/carlisle/simulation/Run5/Run5-0261.wd
911.1409347,48.4816,97.6184,262.0,/data/carlisle/simulation/Run5/Run5-0262.wd
908.5944703,48.2952,97.6184,263.0,/data/carlisle/simulation/Run5/Run5-0263.wd
907.3224859,48.1088,97.6184,264.0,/data/carlisle/simulation/Run5/Run5-0264.wd
903.505701,48.1088,97.268,265.0,/data/carlisle/simulation/Run5/Run5-0265.wd
902.2337167,47.9232,96.2224,266.0,/data/carlisle/simulation/Run5/Run5-0266.wd
895.8787864,47.9232,95.8752,267.0,/data/carlisle/simulation/Run5/Run5-0267.wd
895.8787864,47.7368,96.2224,268.0,/data/carlisle/simulation/Run5/Run5-0268.wd
890.7983362,47.7368,96.2224,269.0,/data/carlisle/simulation/Run5/Run5-0269.wd
890.7983362,47.552,95.8752,270.0,/data/carlisle/simulation/Run5/Run5-0270.wd
886.9898703,47.3664,95.528,271.0,/data/carlisle/simulation/Run5/Run5-0271.wd
881.9152435,47.3664,94.8368,272.0,/data/carlisle/simulation/Run5/Run5-0272.wd
881.9152435,47.1816,94.8368,273.0,/data/carlisle/simulation/Run5/Run5-0273.wd
878.111769,46.9968,94.148,274.0,/data/carlisle/simulation/Run5/Run5-0274.wd
875.5769513,46.9968,93.4616,275.0,/data/carlisle/simulation/Run5/Run5-0275.wd
873.0437974,46.812,93.4616,276.0,/data/carlisle/simulation/Run5/Run5-0276.wd
873.0437974,46.812,93.1192,277.0,/data/carlisle/simulation/Run5/Run5-0277.wd
867.9783215,46.628,93.1192,278.0,/data/carlisle/simulation/Run5/Run5-0278.wd
862.9170051,46.444,93.1192,279.0,/data/carlisle/simulation/Run5/Run5-0279.wd
865.4476633,46.2608,92.7776,280.0,/data/carlisle/simulation/Run5/Run5-0280.wd
855.3316858,46.2608,92.0968,281.0,/data/carlisle/simulation/Run5/Run5-0281.wd
855.3316858,46.0768,92.0968,282.0,/data/carlisle/simulation/Run5/Run5-0282.wd
852.8043553,45.8944,91.7576,283.0,/data/carlisle/simulation/Run5/Run5-0283.wd
850.2786885,45.7112,91.4184,284.0,/data/carlisle/simulation/Run5/Run5-0284.wd
850.2786885,45.5288,91.4184,285.0,/data/carlisle/simulation/Run5/Run5-0285.wd
847.7538537,45.5288,91.08,286.0,/data/carlisle/simulation/Run5/Run5-0286.wd
838.923171,45.3464,91.08,287.0,/data/carlisle/simulation/Run5/Run5-0287.wd
838.923171,45.1648,90.4056,288.0,/data/carlisle/simulation/Run5/Run5-0288.wd
841.4455102,45.1648,89.7336,289.0,/data/carlisle/simulation/Run5/Run5-0289.wd
831.3636408,44.9824,89.7336,290.0,/data/carlisle/simulation/Run5/Run5-0290.wd
833.8826523,44.9824,89.7336,291.0,/data/carlisle/simulation/Run5/Run5-0291.wd
827.5867874,44.8016,89.7336,292.0,/data/carlisle/simulation/Run5/Run5-0292.wd
823.8115977,44.8016,89.3984,293.0,/data/carlisle/simulation/Run5/Run5-0293.wd
820.0389038,44.62,88.3976,294.0,/data/carlisle/simulation/Run5/Run5-0294.wd
820.0389038,44.62,88.7304,295.0,/data/carlisle/simulation/Run5/Run5-0295.wd
809.987815,44.4392,88.3976,296.0,/data/carlisle/simulation/Run5/Run5-0296.wd
809.987815,44.4392,88.3976,297.0,/data/carlisle/simulation/Run5/Run5-0297.wd
807.4771226,44.2584,88.0656,298.0,/data/carlisle/simulation/Run5/Run5-0298.wd
807.4771226,44.0784,87.4024,299.0,/data/carlisle/simulation/Run5/Run5-0299.wd
806.2226083,44.0784,87.4024,300.0,/data/carlisle/simulation/Run5/Run5-0300.wd
802.4590653,43.8984,87.072,301.0,/data/carlisle/simulation/Run5/Run5-0301.wd
798.6980181,43.7184,87.072,302.0,/data/carlisle/simulation/Run5/Run5-0302.wd
793.6866161,43.7184,86.4136,303.0,/data/carlisle/simulation/Run5/Run5-0303.wd
796.1914852,43.7184,86.4136,304.0,/data/carlisle/simulation/Run5/Run5-0304.wd
789.9297284,43.5384,86.0848,305.0,/data/carlisle/simulation/Run5/Run5-0305.wd
789.9297284,43.3592,86.0848,306.0,/data/carlisle/simulation/Run5/Run5-0306.wd
787.427355,43.3592,85.7568,307.0,/data/carlisle/simulation/Run5/Run5-0307.wd
784.9249816,43.1808,85.1032,308.0,/data/carlisle/simulation/Run5/Run5-0308.wd
781.1739173,43.1808,85.7568,309.0,/data/carlisle/simulation/Run5/Run5-0309.wd
779.9235625,43.0016,84.7776,310.0,/data/carlisle/simulation/Run5/Run5-0310.wd
779.9235625,43.0016,84.4528,311.0,/data/carlisle/simulation/Run5/Run5-0311.wd
776.1749939,42.8232,84.7776,312.0,/data/carlisle/simulation/Run5/Run5-0312.wd
776.1749939,42.8232,84.4528,313.0,/data/carlisle/simulation/Run5/Run5-0313.wd
768.6845119,42.6456,84.4528,314.0,/data/carlisle/simulation/Run5/Run5-0314.wd
