Upstream1,Upstream2,Upstream3,timestep,flood_map_file
130.9212608,5.053575,16.1655,8.0,/data/carlisle/simulation/Run2/Run2-0008.wd
134.0674222,5.5125,16.8765,9.0,/data/carlisle/simulation/Run2/Run2-0009.wd
137.2135836,5.971425,17.5875,10.0,/data/carlisle/simulation/Run2/Run2-0010.wd
140.359745,6.43035,18.2985,11.0,/data/carlisle/simulation/Run2/Run2-0011.wd
143.5059064,6.889275,19.0095,12.0,/data/carlisle/simulation/Run2/Run2-0012.wd
146.6520678,7.3482,19.7205,13.0,/data/carlisle/simulation/Run2/Run2-0013.wd
149.7982292,7.807125,20.4315,14.0,/data/carlisle/simulation/Run2/Run2-0014.wd
152.9443906,8.26605,21.1425,15.0,/data/carlisle/simulation/Run2/Run2-0015.wd
156.090552,8.724975,21.8535,16.0,/data/carlisle/simulation/Run2/Run2-0016.wd
159.2367134,9.1839,22.5645,17.0,/data/carlisle/simulation/Run2/Run2-0017.wd
162.3828748,9.642825,23.2755,18.0,/data/carlisle/simulation/Run2/Run2-0018.wd
165.5290362,10.10175,23.9865,19.0,/data/carlisle/simulation/Run2/Run2-0019.wd
168.6751976,10.560675,24.6975,20.0,/data/carlisle/simulation/Run2/Run2-0020.wd
171.821359,11.0196,25.4085,21.0,/data/carlisle/simulation/Run2/Run2-0021.wd
174.9675204,11.478525,26.1195,22.0,/data/carlisle/simulation/Run2/Run2-0022.wd
178.1136818,11.93745,26.8305,23.0,/data/carlisle/simulation/Run2/Run2-0023.wd
181.2598432,12.396375,27.5415,24.0,/data/carlisle/simulation/Run2/Run2-0024.wd
184.4060046,12.8553,28.2525,25.0,/data/carlisle/simulation/Run2/Run2-0025.wd
187.552166,13.314225,28.9635,26.0,/data/carlisle/simulation/Run2/Run2-0026.wd
190.6983274,13.77315,29.6745,27.0,/data/carlisle/simulation/Run2/Run2-0027.wd
193.8444888,14.232075,30.3855,28.0,/data/carlisle/simulation/Run2/Run2-0028.wd
196.9906502,14.691,31.0965,29.0,/data/carlisle/simulation/Run2/Run2-0029.wd
