RMSE,mRMSE,Hitrate,CSI,F2Score,F3Score,Latency,Memory,FLOPs,Parameters
8.333333333333334e-05,1.4340858244007351e-05,0.0007128265256952759,8.333333333333334e-05,8.333333333333334e-05,8.333333333333334e-05,0.24718381805775885,0.10442221403711432,0.2475,0.028630943265183752
0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.18687290346150504,0.012375,0.012375,0.012375
9.552691545857342e-05,0.00013578491026007994,0.0010681676269797464,0.0002322480937959869,0.0002954028010174819,0.0002036998846924095,0.2475,0.10442221403711432,0.2475,0.028630943265183752
0.00011450281588492514,8.333333333333334e-05,8.333333333333334e-05,0.00038845638879375145,0.00015259228534976308,0.00049507548405028,0.012375,0.2475,0.11983051194831715,0.2475
