RMSE,mRMSE,Hitrate,CSI,F2Score,F3Score,Latency,Memory,FLOPs,Parameters
0.007071428571428572,0.0012169242567057665,0.060488422323284836,0.007071428571428572,0.007071428571428572,0.007071428571428572,0.0,0.0014063597850116408,0.0033333333333333335,0.0003856019294974243
0.14142857142857143,0.14142857142857143,0.14142857142857143,0.14142857142857143,0.14142857142857143,0.14142857142857143,0.0,0.0001666666666666667,0.0001666666666666667,0.0001666666666666667
0.008106141111770371,0.011522319527783926,0.09064165291799561,0.019707909673545174,0.025067037686340603,0.01728539021532732,0.0,0.0014063597850116408,0.0033333333333333335,0.0003856019294974243
0.009716381805092218,0.007071428571428572,0.007071428571428572,0.032963299277641196,0.012948545356822752,0.04201069107512376,0.0,0.0033333333333333335,0.0016138789487988843,0.0033333333333333335
