RMSE,mRMSE,CSI,Hitrate,F2Score,F3Score,Latency,Parameters,FLOPs,Memory,model
0.1978302043145382,0.3678429722785949,0.7981641895915422,0.9780884547470556,0.780283382723172,0.6142091860514548,0.0208008289337158,298.24,0.6,6.338684558868408,1DCNN_V1
0.0395597634371934,0.0881990205664607,0.9623895871292778,0.9932275496601608,0.9336593442598564,0.9535094171279768,1.7707390785217283,574.73,2.3,10.470406532287598,HDL_FM_V1
0.1803957828793769,0.3311910331249237,0.8210488109101586,0.983728333409946,0.8074679959111837,0.655678436819292,0.0116267204284667,298.24,0.6,6.338684558868408,PICNN1D_V1
0.1771199353894091,0.3724305417416687,0.8364408325169784,0.9667746632996862,0.794325775816332,0.7149967217346034,7.192909240722656,1.98,1.2,0.677459716796875,USSR_CNN1D_COMBINED
